Original Section,Requirement ID,Requirement Summary,Attempted?,Status,Evidence Obtained,Evidence Location,Evidence Timestamp,Authoritative Source,Result,Missing Part,Reason Missing,Severity of Missing Work,Can ChatGPT Complete Later?,Needs Cursor Follow-up?,Needs Market Hours?,Needs Human Action?,Recommended Next Step,Reason Code
10,R10.16,Lineage map dataset: paper trades,YES,DONE_PARTIAL,lane_e FINDINGS,05_DATA_LINEAGE,2026-08-16T06:25:01Z,source,partial fields,Not all schema/retention/DQ/version fields filled,INSUFFICIENT_EVIDENCE,P1,YES,YES,NO,NO,Fill lineage cells per dataset,INSUFFICIENT_EVIDENCE
10,R10.17,Lineage map dataset: paper PnL,YES,DONE_PARTIAL,lane_e FINDINGS,05_DATA_LINEAGE,2026-08-16T06:25:01Z,source,partial fields,Not all schema/retention/DQ/version fields filled,INSUFFICIENT_EVIDENCE,P1,YES,YES,NO,NO,Fill lineage cells per dataset,INSUFFICIENT_EVIDENCE
10,R10.18,Lineage map dataset: broker positions,YES,DONE_PARTIAL,lane_e FINDINGS,05_DATA_LINEAGE,2026-08-16T06:25:01Z,source,partial fields,Not all schema/retention/DQ/version fields filled,INSUFFICIENT_EVIDENCE,P1,YES,YES,NO,NO,Fill lineage cells per dataset,INSUFFICIENT_EVIDENCE
10,R10.19,Lineage map dataset: risk events,YES,DONE_PARTIAL,lane_e FINDINGS,05_DATA_LINEAGE,2026-08-16T06:25:01Z,source,partial fields,Not all schema/retention/DQ/version fields filled,INSUFFICIENT_EVIDENCE,P1,YES,YES,NO,NO,Fill lineage cells per dataset,INSUFFICIENT_EVIDENCE
10,R10.20,Lineage map dataset: model features,YES,DONE_PARTIAL,lane_e FINDINGS,05_DATA_LINEAGE,2026-08-16T06:25:01Z,source,partial fields,Not all schema/retention/DQ/version fields filled,INSUFFICIENT_EVIDENCE,P1,YES,YES,NO,NO,Fill lineage cells per dataset,INSUFFICIENT_EVIDENCE
10,R10.21,Lineage map dataset: training data,YES,DONE_PARTIAL,lane_e FINDINGS,05_DATA_LINEAGE,2026-08-16T06:25:01Z,source,partial fields,Not all schema/retention/DQ/version fields filled,INSUFFICIENT_EVIDENCE,P1,YES,YES,NO,NO,Fill lineage cells per dataset,INSUFFICIENT_EVIDENCE
10,R10.22,Lineage map dataset: backtest data,YES,DONE_PARTIAL,lane_e FINDINGS,05_DATA_LINEAGE,2026-08-16T06:25:01Z,source,partial fields,Not all schema/retention/DQ/version fields filled,INSUFFICIENT_EVIDENCE,P1,YES,YES,NO,NO,Fill lineage cells per dataset,INSUFFICIENT_EVIDENCE
10,R10.23,Lineage map dataset: validation data,YES,DONE_PARTIAL,lane_e FINDINGS,05_DATA_LINEAGE,2026-08-16T06:25:01Z,source,partial fields,Not all schema/retention/DQ/version fields filled,INSUFFICIENT_EVIDENCE,P1,YES,YES,NO,NO,Fill lineage cells per dataset,INSUFFICIENT_EVIDENCE
10,R10.24,Lineage map dataset: model artifacts,YES,DONE_PARTIAL,lane_e FINDINGS,05_DATA_LINEAGE,2026-08-16T06:25:01Z,source,partial fields,Not all schema/retention/DQ/version fields filled,INSUFFICIENT_EVIDENCE,P1,YES,YES,NO,NO,Fill lineage cells per dataset,INSUFFICIENT_EVIDENCE
11,R11.NIFTY.symbol,Prove NIFTY symbol,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.expiry,Prove NIFTY expiry,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.contracts,Prove NIFTY contracts,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.strikes,Prove NIFTY strikes,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.CE,Prove NIFTY CE,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.PE,Prove NIFTY PE,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.LTP,Prove NIFTY LTP,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.bid,Prove NIFTY bid,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.ask,Prove NIFTY ask,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.OI,Prove NIFTY OI,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.OI_change,Prove NIFTY OI_change,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.volume,Prove NIFTY volume,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.IV,Prove NIFTY IV,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.Greeks,Prove NIFTY Greeks,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.source,Prove NIFTY source,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.observed_time,Prove NIFTY observed_time,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.freshness,Prove NIFTY freshness,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.market_session,Prove NIFTY market_session,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.backend_endpoint,Prove NIFTY backend_endpoint,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.NIFTY.security_id_map,Prove NIFTY security_id_map,YES,DONE_PARTIAL,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_PARTIAL,weekend snapshot; field-level not fully extracted,weekend snapshot; field-level not fully extracted,P1,YES,YES,YES,NO,Market-hours four-chain proof,MARKET_HOURS_REQUIRED
11,R11.NIFTY.frontend_visibility,Prove NIFTY frontend_visibility,YES,DONE_AND_EVIDENCED,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,DONE_AND_EVIDENCED,,,P1,YES,YES,YES,NO,Market-hours four-chain proof,
11,R11.BANKNIFTY.symbol,Prove BANKNIFTY symbol,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.expiry,Prove BANKNIFTY expiry,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.contracts,Prove BANKNIFTY contracts,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.strikes,Prove BANKNIFTY strikes,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.CE,Prove BANKNIFTY CE,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.PE,Prove BANKNIFTY PE,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.LTP,Prove BANKNIFTY LTP,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.bid,Prove BANKNIFTY bid,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.ask,Prove BANKNIFTY ask,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.OI,Prove BANKNIFTY OI,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.OI_change,Prove BANKNIFTY OI_change,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.volume,Prove BANKNIFTY volume,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.IV,Prove BANKNIFTY IV,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.Greeks,Prove BANKNIFTY Greeks,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.source,Prove BANKNIFTY source,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,CONTRADICTORY_EVIDENCE
11,R11.BANKNIFTY.observed_time,Prove BANKNIFTY observed_time,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.freshness,Prove BANKNIFTY freshness,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.market_session,Prove BANKNIFTY market_session,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.backend_endpoint,Prove BANKNIFTY backend_endpoint,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.security_id_map,Prove BANKNIFTY security_id_map,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.BANKNIFTY.frontend_visibility,Prove BANKNIFTY frontend_visibility,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.symbol,Prove FINNIFTY symbol,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.expiry,Prove FINNIFTY expiry,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.contracts,Prove FINNIFTY contracts,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.strikes,Prove FINNIFTY strikes,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.CE,Prove FINNIFTY CE,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.PE,Prove FINNIFTY PE,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.LTP,Prove FINNIFTY LTP,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.bid,Prove FINNIFTY bid,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.ask,Prove FINNIFTY ask,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.OI,Prove FINNIFTY OI,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.OI_change,Prove FINNIFTY OI_change,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.volume,Prove FINNIFTY volume,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.IV,Prove FINNIFTY IV,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.Greeks,Prove FINNIFTY Greeks,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.source,Prove FINNIFTY source,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,CONTRADICTORY_EVIDENCE
11,R11.FINNIFTY.observed_time,Prove FINNIFTY observed_time,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.freshness,Prove FINNIFTY freshness,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.market_session,Prove FINNIFTY market_session,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.backend_endpoint,Prove FINNIFTY backend_endpoint,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.security_id_map,Prove FINNIFTY security_id_map,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.FINNIFTY.frontend_visibility,Prove FINNIFTY frontend_visibility,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.MIDCPNIFTY.symbol,Prove MIDCPNIFTY symbol,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.MIDCPNIFTY.expiry,Prove MIDCPNIFTY expiry,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.MIDCPNIFTY.contracts,Prove MIDCPNIFTY contracts,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.MIDCPNIFTY.strikes,Prove MIDCPNIFTY strikes,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.MIDCPNIFTY.CE,Prove MIDCPNIFTY CE,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
11,R11.MIDCPNIFTY.PE,Prove MIDCPNIFTY PE,YES,NOT_PROVEN,chain summary / UI text,06_OPTION; 07_chain.txt,2026-08-16T06:25:01Z,LIVE_API+UI,NOT_PROVEN,concurrent fetch timeouts / weekend,concurrent fetch timeouts / weekend,P1,YES,YES,YES,NO,Market-hours four-chain proof,BROKER_MARKET_CLOSED_LIMITATION
